tconst,primary_title,start_year,genres,runtime_minutes,directors,writers,averagerating,numvotes
tt2926068,Manam,2014,"Comedy,Drama,Fantasy",163.0,nm1653460,"nm1350569,nm1653460,nm4558637",8.0,8838
tt2926810,ABCs of Death 2,2014,"Comedy,Horror",125.0,"nm0560277,nm8060038,nm2377660,nm1730404,nm3609300,nm3609341,nm0038896,nm1027986,nm0095321,nm1486025,nm3043504,nm2376614,nm0275244,nm1402202,nm3042028,nm1671995,nm1152178,nm3009132,nm0737442,nm0707963,nm0687739,nm2101710,nm1414810,nm3522076,nm2725627,nm4142927,nm1289234,nm0554890,nm4055378,nm0622112,nm1854288","nm0863807,nm3616958,nm1027986,nm1402202,nm1152178,nm1486025,nm2504122,nm1671995,nm1361864,nm0560277,nm1161528,nm0707963,nm3043504,nm3042028,nm2101710,nm8027178,nm0095321,nm0275244,nm4055378,nm0737442,nm0038896,nm3314549,nm0554890,nm3609341,nm3609300,nm0622112,nm3009132,nm3664419,nm2860882,nm2377660,nm2376614,nm1730404,nm1854288",5.4,7402
tt2932536,47 Meters Down,2017,"Adventure,Drama,Horror",89.0,nm1266897,"nm1266897,nm2033094",5.6,39060
tt2933474,Superfast!,2015,Comedy,99.0,"nm0294997,nm0783536","nm0294997,nm0783536",4.1,8052
tt2933544,5 Flights Up,2014,"Comedy,Drama",88.0,nm0518644,"nm0676361,nm3263342",6.2,7911
tt2935390,The Snare,2017,"Horror,Thriller",90.0,nm3694606,nm3694606,4.6,4165
tt2935476,Far from the Madding Crowd,2015,"Drama,Romance",119.0,nm0899121,"nm0362762,nm0390141",7.1,41099
tt2935564,The Connection,2014,"Action,Crime,Thriller",135.0,nm1473428,"nm1604976,nm1473428",7.1,8941
tt2936180,Far from Men,2014,"Drama,War,Western",101.0,nm1190532,"nm1190532,nm0133411,nm0480207",7.2,5851
tt2937366,Little Evil,2017,"Comedy,Horror",94.0,nm0185848,nm0185848,5.7,15859
tt2937696,Everybody Wants Some!!,2016,Comedy,117.0,nm0000500,nm0000500,7.0,47632
tt2937898,A Most Violent Year,2014,"Crime,Drama,Thriller",125.0,nm1170855,nm1170855,7.0,60165
tt2938956,The Transporter Refueled,2015,"Action,Adventure,Crime",96.0,nm0216214,"nm0177836,nm0171651,nm0000108,nm0436543",5.2,36201
tt2944198,Backcountry,2014,"Adventure,Drama,Horror",92.0,nm0531595,nm0531595,6.0,15835
tt2948078,Lake Eerie,2016,"Horror,Sci-Fi,Thriller",104.0,nm5105724,nm5106460,4.9,5754
tt2948160,Corbin Nash,2018,"Action,Horror,Thriller",94.0,nm3019115,"nm3019115,nm2746504,nm3079936",5.2,4238
tt2948356,Zootopia,2016,"Adventure,Animation,Comedy",108.0,"nm1158544,nm0397174,nm0601781","nm0397174,nm0601781,nm1158544,nm0714114,nm2888684,nm1601882,nm1601644,nm1074879",8.0,383446
tt2948790,Return to Sender,2015,"Drama,Thriller",92.0,nm3087552,"nm1729470,nm5280688",5.1,10857
tt2948840,Life,2015,"Biography,Drama",111.0,nm0179221,nm1729294,6.1,6604
tt2952602,Kung Fu Jungle,2014,"Action,Drama",100.0,nm0151125,"nm0151125,nm1210118,nm4273743",6.5,8765
tt2954474,Visions,2015,"Horror,Mystery",82.0,nm0340436,"nm0839938,nm2912703",5.3,8990
tt2955096,Happy Christmas,2014,"Comedy,Drama",82.0,nm1846132,nm1846132,5.5,7217
tt2955316,Spanish Affair,2014,"Comedy,Romance",98.0,nm0554880,"nm1141070,nm1749125",6.6,14839
tt2957760,Extortion,2017,"Action,Adventure,Crime",108.0,nm1587590,nm1587590,6.2,5804
tt2960930,Extraterrestrial,2014,"Horror,Mystery,Sci-Fi",101.0,nm4017355,"nm4017355,nm3425513,nm4155547",5.0,13671
tt2962726,The Anomaly,2014,"Action,Sci-Fi,Thriller",97.0,nm0164929,"nm2954322,nm0164929",4.8,6832
tt2962876,The Road Within,2014,"Comedy,Drama",100.0,nm0920227,"nm1164552,nm0920227",7.1,12773
tt2965412,Comet,2014,"Comedy,Drama,Romance",91.0,nm1322753,nm1322753,6.8,16213
tt2965466,Last Shift,2014,"Horror,Mystery,Thriller",90.0,nm1304669,"nm1304669,nm4124059",5.8,14812
tt2967006,The Trip to Italy,2014,"Comedy,Drama",108.0,nm0935863,nm0935863,6.6,13668
tt2967008,The Face of an Angel,2014,"Crime,Drama",101.0,nm0935863,"nm5717360,nm0899299",4.6,4211
tt2967224,Hot Pursuit,2015,"Action,Comedy,Crime",87.0,nm0281945,"nm1068488,nm1735367",5.1,44723
tt2968804,Drive Hard,2014,"Action,Comedy,Crime",92.0,nm0872062,"nm1720703,nm1823479,nm4340402,nm0872062",4.4,3907
tt2974050,Cool Cat Saves the Kids,2015,"Crime,Family,Horror",75.0,nm4733996,nm4733996,4.5,4841
tt2974918,Alvin and the Chipmunks: The Road Chip,2015,"Adventure,Animation,Comedy",92.0,nm0065608,"nm0046564,nm0439739,nm0802020,nm1186373",5.1,14507
tt2975578,The Purge: Anarchy,2014,"Action,Horror,Sci-Fi",103.0,nm0218621,nm0218621,6.5,126203
tt2975590,Batman v Superman: Dawn of Justice,2016,"Action,Adventure,Fantasy",151.0,nm0811583,"nm0006516,nm0333060,nm0004170,nm0277730,nm0796950,nm0795975,nm0551376",6.5,576909
tt2976182,Roy,2015,"Action,Drama,Mystery",146.0,nm6379626,"nm6379626,nm4990507",3.3,6681
tt2978102,Term Life,2016,"Crime,Drama,Thriller",93.0,nm0082526,"nm1051839,nm3098414",5.5,5941
tt2978462,Dolphin Tale 2,2014,"Drama,Family",107.0,nm0001747,"nm0001747,nm0418321,nm0238247",6.4,7579
tt2978626,It's Entertainment,2014,"Action,Comedy",140.0,"nm2260872,nm2678319","nm2678319,nm2260872,nm1112260",4.7,6688
tt2979920,Bombay Velvet,2015,"Action,Crime,Drama",149.0,nm0440604,"nm3035236,nm0440604,nm7318103,nm3434663",5.7,5029
tt2980210,A Hologram for the King,2016,"Comedy,Drama,Romance",98.0,nm0878756,"nm1101630,nm0878756",6.1,36062
tt2980472,Just Before I Go,2014,"Comedy,Drama",95.0,nm0001073,nm0281366,6.4,16578
tt2980516,The Theory of Everything,2014,"Biography,Drama,Romance",123.0,nm1016428,"nm0565026,nm6186324",7.7,361534
tt2980554,The Girl in the Book,2015,Drama,86.0,nm0169926,nm0169926,6.2,3684
tt2980592,The Guest,2014,"Action,Crime,Horror",100.0,nm1417392,nm1440023,6.7,82089
tt2980626,Twinsters,2015,"Biography,Documentary,Family",89.0,"nm1789162,nm3970857",nm1789162,7.6,4425
tt2980648,The Hundred-Foot Journey,2014,"Comedy,Drama",122.0,nm0002120,"nm1140275,nm5728000",7.3,69562
tt2980706,Planes: Fire & Rescue,2014,"Adventure,Animation,Comedy",83.0,nm0304432,"nm0304432,nm0397377",6.0,15273
tt2980708,Let's Kill Ward's Wife,2014,"Comedy,Crime",82.0,nm0004930,nm0004930,5.4,5164
tt2980794,Highway,2014,"Crime,Drama,Romance",133.0,nm1665004,nm1665004,7.7,23434
tt2989524,Carrie Pilby,2016,"Comedy,Drama",98.0,nm0426287,"nm1289517,nm5737366",6.6,5181
tt2990140,The Christmas Chronicles,2018,"Adventure,Comedy,Family",104.0,nm0443505,"nm1073238,nm1638756",7.1,35223
tt2994190,Camp X-Ray,2014,"Drama,War",117.0,nm0972104,nm0972104,6.9,36700
tt2996684,Animal,2014,"Action,Adventure,Drama",86.0,nm0799693,"nm1443120,nm2067371",4.8,5859
tt3001638,Mary Kom,2014,"Action,Biography,Drama",122.0,nm1293225,"nm6319218,nm6653008,nm6741315",6.8,9155
tt3005242,Cantinflas,2014,"Biography,Comedy,Drama",102.0,nm1197064,"nm3809874,nm1197064",6.6,3575
tt3007132,Daylight's End,2016,"Action,Fantasy,Horror",105.0,nm0442287,nm1720703,5.4,4204
tt3007302,Boy Meets Girl,2014,"Comedy,Drama,Romance",95.0,nm0769703,nm0769703,7.0,3897
tt3007512,The Water Diviner,2014,"Drama,History,War",111.0,nm0000128,"nm0460795,nm4854061",7.1,66595
tt3010660,Stromberg - Der Film,2014,Comedy,123.0,nm0270990,nm0403915,7.3,6556
tt3011894,Wild Tales,2014,"Comedy,Drama,Thriller",122.0,nm1167933,"nm1238855,nm1167933",8.1,151123
tt3011960,Hangman,2017,"Crime,Mystery,Thriller",98.0,nm0552565,"nm3131705,nm3132590",5.2,10389
tt3013602,Babysitting,2014,Comedy,85.0,"nm3743617,nm1318381","nm5033444,nm3851426,nm3743617,nm6421627",6.8,7928
tt3013610,Mia Madre,2015,Drama,106.0,nm0604335,"nm0604335,nm0763460,nm7259545,nm7259546,nm1154102",6.8,6207
tt3014284,The Lego Ninjago Movie,2017,"Action,Adventure,Animation",101.0,"nm0063769,nm0279729,nm0517517","nm0517517,nm0279729,nm0923980,nm1117226,nm2972864,nm4465847,nm1417395,nm1087952,nm1156984",6.0,18926
tt3014666,Moms' Night Out,2014,Comedy,98.0,"nm2296528,nm3401779","nm2296528,nm0621665",5.5,12402
tt3014866,Criminal,2016,"Action,Crime,Drama",113.0,nm1033517,"nm0177018,nm0918711",6.3,51666
tt3019620,Titli,2014,"Action,Drama,Thriller",116.0,nm2885983,"nm2885983,nm2680506,nm0829702",7.6,3580
tt3019694,Not My Day,2014,"Action,Adventure,Comedy",110.0,nm0861826,"nm0392668,nm0403915,nm0861826",6.6,3925
tt3021360,Faults,2014,"Comedy,Crime,Drama",89.0,nm2720681,nm2720681,6.7,6943
tt3026488,Alone in Berlin,2016,"Drama,History,War",103.0,nm0001641,"nm0902022,nm0001641,nm2667017,nm0266325",6.5,6380
tt3029476,Pressure,2015,"Drama,Thriller",91.0,nm2151723,"nm0571326,nm1829811,nm4311297",5.7,4423
tt3029556,Rurouni Kenshin Part III: The Legend Ends,2014,"Action,Adventure,Drama",134.0,nm3311094,"nm0914941,nm0926075,nm2789483,nm3311094",7.6,7504
tt3029558,Rurouni Kenshin Part II: Kyoto Inferno,2014,"Action,Adventure,Drama",138.0,nm3311094,"nm0914941,nm0926075,nm2789483,nm3311094",7.7,10645
tt3036740,Humshakals,2014,Comedy,159.0,nm1349318,"nm1349318,nm0080327,nm2410557,nm1872089",1.8,7095
tt3040964,The Jungle Book,2016,"Adventure,Drama,Family",106.0,nm0269463,"nm1098479,nm0456017",7.4,240821
tt3042408,Who Am I,2014,"Crime,Drama,Mystery",102.0,nm2171633,"nm1296729,nm2171633",7.6,40319
tt3043252,Parched,2015,Drama,116.0,nm1636742,"nm1805418,nm1636742",7.6,4124
tt3044244,The Wonders,2014,Drama,110.0,nm3114621,nm3114621,6.6,3916
tt3045616,Mortdecai,2015,"Action,Comedy,Crime",107.0,nm0462895,"nm0036962,nm5795768",5.5,61366
tt3053228,Day of the Dead: Bloodline,2018,Horror,90.0,nm1791902,"nm0867127,nm2556052,nm0001681",3.3,8227
tt3060492,Before I Disappear,2014,Drama,93.0,nm0159900,nm0159900,7.2,8449
tt3061836,Cub,2014,"Adventure,Horror",84.0,nm1818050,"nm1098795,nm1818050",5.9,5002
tt3062096,Inferno,2016,"Action,Adventure,Crime",121.0,nm0000165,"nm1467010,nm0462895",6.2,138978
tt3062880,Gett: The Trial of Viviane Amsalem,2014,Drama,115.0,"nm0253813,nm1729095","nm0253813,nm1729095",7.7,5535
tt3062976,Learning to Drive,2014,"Comedy,Drama,Romance",90.0,nm0170043,nm0449576,6.4,6740
tt3064298,Man Up,2015,"Comedy,Drama,Romance",88.0,nm1414582,nm2208729,6.8,44338
tt3065132,He Named Me Malala,2015,Documentary,88.0,nm0346550,nm5324796,6.9,4167
tt3065204,The Conjuring 2,2016,"Drama,Horror,Mystery",134.0,nm1490123,"nm0370937,nm0370928,nm1490123,nm0424901",7.4,194543
tt3068194,Love & Friendship,2016,"Comedy,Drama,Romance",90.0,nm0001775,"nm0001775,nm0000807",6.4,21157
tt3072482,Hardcore Henry,2015,"Action,Adventure,Sci-Fi",96.0,nm5820154,"nm5820154,nm0829901",6.7,78226
tt3076658,Creed,2015,"Drama,Sport",133.0,nm3363032,"nm3363032,nm2128400,nm0000230",7.6,224671
tt3077214,Suffragette,2015,"Biography,Drama,History",106.0,nm0310673,nm0604448,6.9,34306
tt3079380,Spy,2015,"Action,Comedy,Crime",119.0,nm0082450,nm0082450,7.0,213908
tt3082854,The Commune,2016,Drama,111.0,nm0899121,"nm2105585,nm0750000,nm0899121",6.4,5577
tt3082898,Kickboxer: Vengeance,2016,"Action,Crime,Drama",90.0,nm0007082,"nm0517768,nm5832288,nm0000241,nm0228262",4.9,9459
tt3083008,The Program,2015,"Biography,Drama,Sport",99.0,nm0001241,"nm0388076,nm1937363",6.5,14443
tt3086442,Goodnight Mommy,2014,"Horror,Mystery,Thriller",99.0,"nm3868633,nm1072411","nm1072411,nm3868633",6.7,35640
tt3089326,Magical Girl,2014,"Drama,Thriller",127.0,nm4209430,nm4209430,7.3,5010
tt3089778,The Treatment,2014,"Mystery,Thriller",131.0,nm0378681,"nm5839334,nm0429741",7.2,7245
tt3090634,Eden,2014,"Biography,Drama,Music",131.0,nm0361135,"nm0361135,nm2697872",6.4,3772
tt3090670,Advantageous,2015,"Drama,Family,Sci-Fi",90.0,nm0679662,"nm0453492,nm0679662",6.2,3829
tt3093546,Listen Up Philip,2014,"Comedy,Drama",108.0,nm3504405,nm3504405,6.3,5740
tt3095734,Monster Trucks,2016,"Action,Adventure,Comedy",104.0,nm0917188,"nm2081046,nm2816668,nm0008743,nm0074184",5.7,13525
tt3097084,Camp Takota,2014,Comedy,95.0,"nm4801201,nm5485262","nm4413917,nm1389536,nm5849613",6.9,4393
tt3097204,The Inbetweeners 2,2014,Comedy,96.0,"nm1720648,nm0606597","nm1720648,nm0606597",6.4,38289
tt3099498,Tusk,2014,"Comedy,Drama,Horror",102.0,nm0003620,nm0003620,5.3,40827
tt3100274,Manhattan Night,2016,"Crime,Drama,Mystery",113.0,nm1802093,"nm1802093,nm5853165",6.2,10203
tt3104818,"Like Sunday, Like Rain",2014,"Drama,Music",104.0,nm0001844,nm0001844,6.9,3987
tt3104988,Crazy Rich Asians,2018,"Comedy,Romance",120.0,nm0160840,"nm1095804,nm1004604,nm5858664",7.0,96617
tt3106120,See No Evil 2,2014,"Action,Horror,Thriller",90.0,"nm3609341,nm3609300","nm2535285,nm2546393",4.8,5395
tt3108158,The World of Kanako,2014,"Drama,Mystery,Thriller",118.0,nm0620363,"nm5862456,nm0620363,nm0846257,nm3203454",6.6,3684
tt3108244,Capsule,2015,"Drama,History,Sci-Fi",91.0,nm2426736,"nm2554357,nm2426736",6.2,6720
tt3110958,Now You See Me 2,2016,"Action,Adventure,Comedy",129.0,nm0160840,"nm0004412,nm1095804,nm0945026,nm3242689",6.5,216219
tt3110960,Jimmy's Hall,2014,"Biography,Drama,History",109.0,nm0516360,"nm0491956,nm0641525",6.7,5241
tt3113696,Don't Kill It,2016,"Action,Comedy,Fantasy",83.0,nm0579079,"nm3228270,nm1793586",5.2,3608
tt3114132,10.000 Km,2014,"Comedy,Drama,Romance",99.0,nm3112190,"nm3112190,nm4652014,nm1164730,nm1992631",6.7,3818
tt3118452,Circle,2015,"Drama,Mystery,Sci-Fi",87.0,"nm5278427,nm5278146","nm5278146,nm5278427",6.0,30645
tt3118874,Back in Time,2015,"Documentary,Family,History",95.0,nm4823843,,6.3,3680
tt3120280,Sierra Burgess Is a Loser,2018,"Comedy,Drama,Romance",105.0,nm3859682,nm5170222,5.9,26985
tt3125324,Beyond the Lights,2014,"Drama,Music,Romance",116.0,nm0697656,nm0697656,6.9,14122
tt3125472,Coming Home,2014,"Drama,Romance",109.0,nm0955443,"nm0945802,nm1802940",7.3,4552
tt3127022,The Bookshop,2017,Drama,113.0,nm0170043,"nm0170043,nm5883229",6.5,8018
tt3128900,Miss Meadows,2014,"Drama,Thriller",88.0,nm0394212,nm0394212,5.7,6570
tt3129564,Diplomacy,2014,"Drama,War",84.0,nm0772522,"nm3328979,nm0772522",7.1,4469
tt3136112,Shelter,2014,Drama,105.0,nm0079273,nm0079273,6.5,3926
tt3137630,David Brent: Life on the Road,2016,"Comedy,Music",96.0,nm0315041,nm0315041,6.3,15750
tt3137764,Staten Island Summer,2015,Comedy,108.0,nm1658104,nm1906042,5.6,6167
tt3138104,The Hungover Games,2014,Comedy,85.0,nm0831457,"nm5381211,nm4664038,nm0005085",3.7,9670
tt3138558,Preservation,2014,"Horror,Thriller",90.0,nm1706832,nm1706832,4.7,5048
tt3138782,The Miracle,2015,"Drama,Romance",136.0,nm1749449,nm1749449,7.6,8046
tt3140100,Department Q: The Absent One,2014,"Crime,Mystery,Thriller",119.0,nm1031708,"nm1064048,nm1065452,nm0647695,nm1031708",7.1,15704
tt3142232,Heropanti,2014,"Action,Romance",146.0,nm1287649,nm1821635,5.3,7284
tt3142688,Finding Fanny,2014,"Adventure,Comedy,Drama",102.0,nm1223294,"nm1223294,nm1802643",5.8,5841
tt3142764,Race Gurram,2014,"Action,Comedy",163.0,nm2050878,"nm1189085,nm4547509,nm5635145,nm6580663,nm2056772,nm8061440",7.2,7601
tt3142872,A Small September Affair,2014,"Drama,Mystery,Romance",106.0,nm2912689,nm2912689,7.3,7616
tt3147312,Desierto,2015,"Drama,Thriller",88.0,nm0190861,"nm0190861,nm2592913",6.0,8235
tt3148348,Let Us Prey,2014,"Horror,Thriller",92.0,nm1746948,"nm1814869,nm1331951,nm1746948",5.7,8194
tt3148502,The Spectacle,2015,"Comedy,Drama,Romance",139.0,nm1665004,nm1665004,7.2,19901
tt3149038,A Brilliant Young Mind,2014,"Drama,Romance",111.0,nm2051728,nm3037341,7.2,25326
tt3152624,Trainwreck,2015,"Comedy,Drama,Romance",125.0,nm0031976,nm2154960,6.2,121860
tt3154310,Walt Before Mickey,2015,"Biography,Drama",107.0,nm3357359,"nm6145661,nm0228391,nm1929065,nm4770230,nm0508933",5.9,5340
tt3155242,Partisan,2015,"Drama,Thriller",94.0,nm3510385,"nm3510385,nm3516481",5.8,3606
tt3155328,Win It All,2017,Comedy,88.0,nm1846132,"nm2159926,nm1846132",6.2,6843
tt3155734,Dark Moon Rising,2015,Fantasy,124.0,nm2691863,nm2691863,4.3,4811
tt3159708,Welcome Back,2015,"Action,Comedy,Crime",152.0,nm0063357,"nm0063357,nm0442396,nm3217969,nm0661494,nm7447165",4.2,5040
tt3162938,The True Cost,2015,"Documentary,Drama,News",92.0,nm5255464,nm5255464,7.7,5825
tt3164256,Rock the Kasbah,2015,"Comedy,Music,War",106.0,nm0001469,nm0322248,5.5,9587
tt3165612,Sleeping with Other People,2015,"Comedy,Drama,Romance",101.0,nm2853516,nm2853516,6.5,36105
tt3165630,The Benefactor,2015,Drama,93.0,nm3005627,nm3005627,5.1,4012
tt3168230,Mr. Holmes,2015,"Drama,Mystery",104.0,nm0174374,"nm1616194,nm0368774,nm0236279",6.9,57976
tt3169706,Pride,2014,"Biography,Comedy,Drama",119.0,nm0911334,nm0073571,7.8,46571
tt3169770,Retribution,2015,"Action,Drama,Mystery",102.0,nm1860649,nm1157609,6.6,7526
tt3170832,Room,2015,"Drama,Thriller",118.0,nm1049433,nm1480980,8.2,316791
tt3170902,Theeb,2014,"Adventure,Drama,Thriller",100.0,nm3578681,"nm3578681,nm2630722",7.2,8921
tt3171832,iBoy,2017,"Action,Crime,Sci-Fi",90.0,nm1726691,"nm3620967,nm6076487,nm8225932,nm8225931",6.0,16640
tt3172532,The Diary of a Teenage Girl,2015,"Comedy,Drama,Romance",102.0,nm1716636,"nm6390963,nm1716636",6.9,27003
tt3173594,Hacker,2016,"Crime,Drama,Thriller",95.0,nm0766112,"nm6805758,nm0766112,nm3343487,nm3875183",6.2,7734
tt3173910,"She Smiles, She's Snared!",2014,"Comedy,Romance",141.0,nm5932553,"nm2862844,nm0440604,nm1709471,nm5932553",6.8,12406
tt3174376,Before I Wake,2016,"Drama,Fantasy,Horror",97.0,nm1093039,"nm1093039,nm3670452",6.2,32861
tt3175038,Ek Villain,2014,"Action,Crime,Drama",129.0,nm1887138,"nm1571874,nm1179457",6.5,14556
tt3177316,Honeymoon,2014,"Horror,Mystery,Thriller",87.0,nm4074404,"nm5177682,nm4074404",5.7,22877
tt3179568,"Men, Women & Children",2014,"Comedy,Drama",119.0,nm0718646,"nm2226753,nm0718646,nm0933379",6.7,28110
tt3181776,Momentum,2015,"Action,Crime,Thriller",96.0,nm0132120,"nm0546057,nm0838032",5.5,12569
tt3181822,The Boy Next Door,2015,"Horror,Thriller",91.0,nm0003418,nm3204152,4.7,34816
tt3183660,Fantastic Beasts and Where to Find Them,2016,"Adventure,Family,Fantasy",132.0,nm0946734,nm0746830,7.3,365353
tt3184934,The New Girlfriend,2014,Drama,108.0,nm0654830,"nm0719334,nm0654830",6.6,6796
tt3186318,Hellion,2014,"Drama,Thriller",99.0,nm0133773,nm0133773,6.1,5086
tt3195644,Insidious: Chapter 3,2015,"Horror,Mystery,Thriller",97.0,nm1191481,nm1191481,6.1,82930
tt3197766,Saat po long 2,2015,"Action,Crime,Thriller",120.0,nm1110912,"nm4183613,nm2371881",6.8,5356
tt3201640,Extinction,2018,"Action,Drama,Sci-Fi",95.0,nm1587778,"nm3079735,nm0437267,nm2104063",5.8,37343
tt3202202,Palm Trees in the Snow,2015,"Drama,Romance",163.0,nm2692858,"nm1037221,nm5136727",7.4,8152
tt3202890,Reclaim,2014,"Action,Crime,Drama",96.0,nm0924429,"nm5959679,nm1729294",5.1,5428
tt3203290,Free to Play,2014,"Action,Documentary",75.0,,,8.0,12704
tt3203528,Bad Samaritan,2018,"Crime,Horror,Thriller",110.0,nm0002041,nm0101625,6.4,13498
tt3203606,Trumbo,2015,"Biography,Drama",124.0,nm0005366,"nm0573695,nm6983391",7.5,68840
tt3203616,The Cobbler,2014,"Comedy,Drama,Fantasy",99.0,nm0565336,"nm0565336,nm0755586",5.8,47710
tt3203620,The Dinner,2017,"Crime,Drama,Thriller",120.0,nm0610219,"nm0462319,nm0610219",4.5,6523
tt3204144,Love at First Fight,2014,"Comedy,Romance",98.0,nm3619993,"nm3619993,nm2681915",6.6,4691
tt3205376,Slow West,2015,"Adventure,Western",84.0,nm3304468,nm3304468,6.9,38237
tt3208026,Black '47,2018,"Action,Drama",100.0,nm0198472,"nm0198472,nm0227047,nm0639546,nm1980706",6.8,6760
tt3210686,Son of God,2014,"Biography,Drama,History",138.0,nm0817895,"nm2589005,nm0817895,nm0841997,nm1646081",5.8,17606
tt3212232,I Am Wrath,2016,"Action,Crime,Drama",92.0,nm0751080,"nm0310329,nm0806002",5.4,11198
tt3212904,Curve,2015,"Horror,Thriller",81.0,nm0812200,"nm2087490,nm4894216",5.5,5844
tt3213684,1944,2015,"Drama,History,War",100.0,nm0639297,nm5972638,7.1,4235
tt3214002,Video Games: The Movie,2014,"Animation,Documentary,History",101.0,nm2758684,nm2758684,6.1,5191
tt3216348,Incarnate,2016,"Horror,Thriller",91.0,nm0679031,nm0159892,5.3,10217
tt3231054,Risen,2016,"Action,Adventure,Drama",107.0,nm0721817,"nm0721817,nm2594149",6.3,22813
tt3233224,Boss Wants a Happy Ending,2014,"Comedy,Romance",109.0,nm1738966,nm0258784,6.1,5539
tt3233418,Spare Parts,2015,Drama,114.0,nm0573732,"nm0202952,nm5990921",7.3,9694
tt3235888,It Follows,2014,"Horror,Mystery",100.0,nm1379002,nm1379002,6.9,182839
tt3236120,I'll See You in My Dreams,2015,"Comedy,Drama,Romance",92.0,nm1417640,"nm1417640,nm5303256",6.7,6233
tt3244992,Trailer Park Boys: Don't Legalize It,2014,"Comedy,Crime,Drama",95.0,nm0154104,"nm0154104,nm1512380",7.3,4088
tt3247714,Survivor,2015,"Action,Crime,Thriller",96.0,nm0574625,nm1909937,5.6,28614
tt3253624,Soaked in Bleach,2015,"Crime,Documentary",90.0,nm3788242,"nm3788242,nm0251448,nm0585555",7.5,10815
tt3253930,Marshland,2014,"Crime,Horror,Mystery",105.0,nm0735705,"nm1943791,nm0735705",7.3,26372
tt3255590,El Camino Christmas,2017,"Comedy,Crime",89.0,nm0847859,"nm0577647,nm6033035",5.6,5825
tt3262342,Loving Vincent,2017,"Animation,Biography,Crime",94.0,"nm3699790,nm1364790","nm3699790,nm1364790,nm7974908",7.8,39737
tt3263614,"Kumiko, the Treasure Hunter",2014,Drama,105.0,nm0954655,"nm0954655,nm0954658",6.6,10850
tt3263904,Sully,2016,"Biography,Drama",96.0,nm0000142,"nm0464548,nm3314810,nm5293055",7.5,202718
tt3264102,Red Army,2014,"Biography,Documentary,History",84.0,nm2126907,nm2126907,7.6,6140
tt3266284,November Criminals,2017,"Crime,Drama,Mystery",107.0,nm0315065,"nm1140275,nm0315065,nm7087679",5.3,6778
tt3268458,The Internet's Own Boy: The Story of Aaron Swartz,2014,"Biography,Crime,Documentary",105.0,nm0460534,nm0460534,8.1,14411
tt3268668,Captive,2015,"Action,Crime,Drama",97.0,nm0417054,"nm0083349,nm2053278,nm8354080,nm3690965",5.4,6017
tt3270538,Requiem for the American Dream,2015,"Biography,Documentary,News",73.0,"nm1962031,nm1011835,nm3885159","nm3885159,nm1011835,nm1962031",8.1,7848
tt3276924,Heist,2015,"Action,Crime,Thriller",93.0,nm1470993,"nm1737241,nm2809844",6.1,24740
tt3278330,Tale of Tales,2015,"Drama,Fantasy,Horror",134.0,nm0308520,"nm0016837,nm0158323,nm0308520,nm0309979,nm2228277",6.4,24058
tt3280262,Cult of Chucky,2017,"Comedy,Fantasy,Horror",91.0,nm0238841,nm0238841,5.2,16964
tt3280916,The Atticus Institute,2015,Horror,83.0,nm2133655,nm2133655,5.5,7700
tt3282858,Naomi and Ely's No Kiss List,2015,"Comedy,Drama,Romance",89.0,nm1539392,"nm2578825,nm2832819,nm3655562,nm2199696",5.6,8175
tt3286052,The Blackcoat's Daughter,2015,"Horror,Thriller",93.0,nm0674020,nm0674020,5.9,13260
tt3286560,The Last Face,2016,Drama,130.0,nm0000576,nm0226586,4.8,3779
tt3289712,Jenny's Wedding,2015,"Comedy,Drama,Romance",94.0,nm0232858,nm0232858,5.5,9379
tt3289724,Welcome to Marwen,2018,"Biography,Comedy,Drama",116.0,nm0000709,"nm0000709,nm0003031",6.1,8920
